date,ticker,sector,open,high,low,close,adj_close,volume,range_pct,daily_return_pct,overnight_gap_pct,intraday_move_pct,abs_overnight_gap_pct,abs_intraday_move_pct,year,month,weekday
2024-01-17,BRITANNIA.NS,Consumer Staples,5115.0498046875,5135.25,5055.0,5061.7001953125,4932.02880859375,270672,1.5688996796562535,-1.3429209260574548,-0.30308916447909573,-1.0429929602270873,0.30308916447909573,1.0429929602270873,2024,1,2
2024-01-18,BRITANNIA.NS,Consumer Staples,5061.0,5077.9501953125,4974.2001953125,5015.14990234375,4886.6708984375,514119,2.0499901205295394,-0.9196572529494919,-0.01383320397261836,-0.9059493708012252,0.01383320397261836,0.9059493708012252,2024,1,3
2024-01-19,BRITANNIA.NS,Consumer Staples,5029.0,5169.64990234375,5012.2998046875,5138.64990234375,5007.0068359375,329252,3.1288545964655,2.4625385562709554,0.276165178029422,2.1803520052445813,0.276165178029422,2.1803520052445813,2024,1,4
2024-01-23,BRITANNIA.NS,Consumer Staples,5166.39990234375,5189.85009765625,4925.89990234375,5048.10009765625,4918.77685546875,491135,5.108977243375186,-1.7621322021996484,0.5400251141324721,-2.289791865198685,0.5400251141324721,2.289791865198685,2024,1,1
2024-01-24,BRITANNIA.NS,Consumer Staples,5048.10009765625,5173.64990234375,5030.0,5142.25,5010.51513671875,611741,2.8456230971022998,1.8650561700918382,0.0,1.8650561700918382,0.0,1.8650561700918382,2024,1,2
2024-01-25,BRITANNIA.NS,Consumer Staples,5150.0,5236.5498046875,5106.10009765625,5141.89990234375,5010.173828125,342129,2.533004020024272,-0.006808258179785114,0.15071223686129612,-0.15728344963592233,0.15071223686129612,0.15728344963592233,2024,1,3
2024-01-29,BRITANNIA.NS,Consumer Staples,5142.0,5219.5,5111.2001953125,5136.89990234375,5005.30224609375,275710,2.1061805656845585,-0.09724032157298375,0.0019467056564903974,-0.09918509638759238,0.0019467056564903974,0.09918509638759238,2024,1,0
2024-01-30,BRITANNIA.NS,Consumer Staples,5163.2998046875,5192.89990234375,5081.0,5091.75,4961.30908203125,146422,2.1672168298684054,-0.8789328817396269,0.5139267426975722,-1.3857379465461899,0.5139267426975722,1.3857379465461899,2024,1,1
2024-01-31,BRITANNIA.NS,Consumer Staples,5091.75,5220.0,5031.75,5198.39990234375,5065.22607421875,549238,3.6971571660038296,2.0945628191437127,0.0,2.0945628191437127,0.0,2.0945628191437127,2024,1,2
2024-02-01,BRITANNIA.NS,Consumer Staples,5196.0498046875,5201.9501953125,5127.10009765625,5148.60009765625,5016.70263671875,344394,1.4405192496177703,-0.9579833337763658,-0.04520809672973476,-0.9131880719935422,0.04520809672973476,0.9131880719935422,2024,2,3
2024-02-02,BRITANNIA.NS,Consumer Staples,5166.75,5209.0,5131.4501953125,5148.85009765625,5016.94580078125,176167,1.500939752987855,0.004855688833044253,0.3525211125255623,-0.34644413497362947,0.3525211125255623,0.34644413497362947,2024,2,4
2024-02-05,BRITANNIA.NS,Consumer Staples,5169.89990234375,5239.75,5078.5,5124.5,4993.2197265625,231620,3.119015900615369,-0.47292302542142634,0.4088253549483184,-0.8781582468002557,0.4088253549483184,0.8781582468002557,2024,2,0
2024-02-06,BRITANNIA.NS,Consumer Staples,5124.5,5125.0,4992.5498046875,5007.0498046875,4878.77880859375,336609,2.5846462154844376,-2.2919347314372134,0.0,-2.2919347314372134,0.0,2.2919347314372134,2024,2,1
2024-02-07,BRITANNIA.NS,Consumer Staples,5140.0,5183.89990234375,4925.0,5078.25,4948.154296875,1258830,5.036963080617704,1.4219989432867994,2.6552600932396295,-1.2013618677042803,2.6552600932396295,1.2013618677042803,2024,2,2
2024-02-08,BRITANNIA.NS,Consumer Staples,5101.0,5122.39990234375,4833.14990234375,4875.5498046875,4750.64697265625,623680,5.670456773181729,-3.991536362181854,0.4479889725791365,-4.419725452117232,0.4479889725791365,4.419725452117232,2024,2,3
2024-02-09,BRITANNIA.NS,Consumer Staples,4875.5498046875,4978.0498046875,4860.0498046875,4971.5,4844.13916015625,411953,2.420239864774866,1.9679871841376866,0.0,1.9679871841376866,0.0,1.9679871841376866,2024,2,4
2024-02-12,BRITANNIA.NS,Consumer Staples,4971.5,4997.9501953125,4940.75,4970.2001953125,4842.873046875,158487,1.150562110278588,-0.02614512093935432,0.0,-0.02614512093935432,0.0,0.02614512093935432,2024,2,0
2024-02-13,BRITANNIA.NS,Consumer Staples,4970.2001953125,5053.39990234375,4940.2001953125,4981.60009765625,4853.98095703125,262011,2.2775683590775886,0.22936505363509277,0.0,0.22936505363509277,0.0,0.22936505363509277,2024,2,1
2024-02-14,BRITANNIA.NS,Consumer Staples,4967.5498046875,5025.0,4950.0,5010.64990234375,4882.2861328125,277479,1.509798652229479,0.583142045086425,-0.2820437749581786,0.8676329246982025,0.2820437749581786,0.8676329246982025,2024,2,2
2024-02-15,BRITANNIA.NS,Consumer Staples,5010.9501953125,5043.35009765625,4932.85009765625,4950.5498046875,4823.7255859375,189625,2.205170590267837,-1.1994471541134406,0.005993094201403632,-1.205368009474563,0.005993094201403632,1.205368009474563,2024,2,3
2024-02-16,BRITANNIA.NS,Consumer Staples,4954.0,4970.5498046875,4894.75,4913.7001953125,4787.8203125,352139,1.5300727631711748,-0.7443538764140584,0.06969317446787693,-0.8134801107690754,0.06969317446787693,0.8134801107690754,2024,2,4
2024-02-19,BRITANNIA.NS,Consumer Staples,4919.9501953125,4948.5498046875,4886.64990234375,4925.25,4799.07421875,182521,1.2581408324565022,0.23505310109310523,0.12719538741826952,0.10772069791579206,0.12719538741826952,0.10772069791579206,2024,2,0
2024-02-20,BRITANNIA.NS,Consumer Staples,4910.14990234375,4934.0,4879.10009765625,4921.14990234375,4795.0791015625,129279,1.1180901486845596,-0.08324648812243034,-0.3065854049286838,0.22402574704999123,0.3065854049286838,0.22402574704999123,2024,2,1
2024-02-21,BRITANNIA.NS,Consumer Staples,4934.75,4988.2998046875,4888.0,4923.0,4796.8818359375,235932,2.0325204860935204,0.037594824237499276,0.27636015821775334,-0.23810730026850396,0.27636015821775334,0.23810730026850396,2024,2,2
2024-02-22,BRITANNIA.NS,Consumer Staples,4924.9501953125,4968.0,4860.0,4956.9501953125,4829.96240234375,255308,2.192915577152291,0.6896241176619947,0.03961396125330083,0.6497527636006788,0.03961396125330083,0.6497527636006788,2024,2,3
2024-02-23,BRITANNIA.NS,Consumer Staples,4956.9501953125,4970.39990234375,4912.10009765625,4936.35009765625,4809.8896484375,115910,1.1761224622073212,-0.4155800813921898,0.0,-0.4155800813921898,0.0,0.4155800813921898,2024,2,4
2024-02-26,BRITANNIA.NS,Consumer Staples,4949.9501953125,4957.0,4891.60009765625,4901.89990234375,4776.322265625,78084,1.3212234419183118,-0.6978880069478206,0.2755091796002728,-0.9707227562461664,0.2755091796002728,0.9707227562461664,2024,2,0
2024-02-27,BRITANNIA.NS,Consumer Staples,4879.0,4939.5498046875,4879.0,4904.35009765625,4778.70947265625,434014,1.2410289954396394,0.04998460517989129,-0.4671638099505224,0.5195756846946096,0.4671638099505224,0.5195756846946096,2024,2,1
2024-02-28,BRITANNIA.NS,Consumer Staples,4894.35009765625,4916.10009765625,4867.2001953125,4887.7998046875,4762.58349609375,96877,0.9991092048598367,-0.3374614911088679,-0.2039006147782745,-0.13383376419857518,0.2039006147782745,0.13383376419857518,2024,2,2
2024-02-29,BRITANNIA.NS,Consumer Staples,4885.0498046875,4980.89990234375,4828.85009765625,4965.2001953125,4838.0009765625,447941,3.1125538278360856,1.5835425696193908,-0.05626253344833587,1.640728218330361,0.05626253344833587,1.640728218330361,2024,2,3
2024-03-01,BRITANNIA.NS,Consumer Staples,4965.2001953125,4986.7001953125,4914.14990234375,4927.7001953125,4801.4619140625,316277,1.4611755843650092,-0.7552565561284448,0.0,-0.7552565561284448,0.0,0.7552565561284448,2024,3,4
2024-03-04,BRITANNIA.NS,Consumer Staples,4906.0,4942.4501953125,4833.5,4838.89990234375,4714.93603515625,307520,2.220754083010599,-1.8020636290580692,-0.4403716632992896,-1.367714995031594,0.4403716632992896,1.367714995031594,2024,3,0
2024-03-05,BRITANNIA.NS,Consumer Staples,4839.0498046875,4867.4501953125,4811.0,4825.64990234375,4702.025390625,156956,1.1665553691515578,-0.2738225685053391,0.003097859984195869,-0.2769118501481377,0.003097859984195869,0.2769118501481377,2024,3,1
2024-03-06,BRITANNIA.NS,Consumer Staples,4839.0,4887.7998046875,4788.75,4880.75,4755.7138671875,190965,2.046906482486051,1.1418171390653238,0.2766486986502284,0.862781566439347,0.2766486986502284,0.862781566439347,2024,3,2
2024-03-07,BRITANNIA.NS,Consumer Staples,4870.0,4902.0,4835.10009765625,4889.14990234375,4763.89892578125,216747,1.3737146271817249,0.17210269617886598,-0.22025303488193412,0.39322181404004103,0.22025303488193412,0.39322181404004103,2024,3,3
2024-03-11,BRITANNIA.NS,Consumer Staples,4894.0498046875,4957.64990234375,4871.10009765625,4937.39990234375,4810.9130859375,295000,1.7684700430429408,0.9868791295777211,0.10021992455991367,0.8857714855032627,0.10021992455991367,0.8857714855032627,2024,3,0
2024-03-12,BRITANNIA.NS,Consumer Staples,4935.7001953125,4940.0,4852.7998046875,4869.14990234375,4744.4111328125,140625,1.7667239066772165,-1.3823065044336837,-0.03442514410151709,-1.3483455302239327,0.03442514410151709,1.3483455302239327,2024,3,1
2024-03-13,BRITANNIA.NS,Consumer Staples,4892.60009765625,4975.0,4822.0,4856.64990234375,4732.2314453125,410729,3.127171584558752,-0.25671832354110036,0.4816075861869096,-0.7347871192195244,0.4816075861869096,0.7347871192195244,2024,3,2
2024-03-14,BRITANNIA.NS,Consumer Staples,4853.25,4952.9501953125,4783.0,4938.89990234375,4812.37451171875,240217,3.5017811840004116,1.6935542329354916,-0.07000509429574604,1.7647947734765363,0.07000509429574604,1.7647947734765363,2024,3,3
2024-03-15,BRITANNIA.NS,Consumer Staples,4917.4501953125,5008.7001953125,4912.0,4974.2001953125,4846.7705078125,491571,1.9664702533170197,0.714739996086948,-0.4343013111294493,1.1540533761601948,0.4343013111294493,1.1540533761601948,2024,3,4
2024-03-18,BRITANNIA.NS,Consumer Staples,4980.0,5014.0,4960.0,4980.0,4852.42138671875,143928,1.0843373493975903,0.11659773350026238,0.11659773350026238,0.0,0.11659773350026238,0.0,2024,3,0
2024-03-19,BRITANNIA.NS,Consumer Staples,4999.0,4999.9501953125,4800.0,4816.9501953125,4693.548828125,265081,3.999803867023405,-3.2740924636044175,0.3815261044176707,-3.641724438637728,0.3815261044176707,3.641724438637728,2024,3,1
2024-03-20,BRITANNIA.NS,Consumer Staples,4822.10009765625,4832.85009765625,4760.0,4802.89990234375,4679.8583984375,300159,1.510754571263635,-0.29168441439196746,0.10691209447757015,-0.39817081611043553,0.10691209447757015,0.39817081611043553,2024,3,2
2024-03-21,BRITANNIA.NS,Consumer Staples,4812.5,4824.0,4767.7998046875,4806.7001953125,4683.56103515625,449591,1.1677962662337662,0.07912496712445555,0.1998812769669691,-0.12051542207792208,0.1998812769669691,0.12051542207792208,2024,3,3
2024-03-22,BRITANNIA.NS,Consumer Staples,4800.0,4892.9501953125,4784.89990234375,4865.0,4740.36767578125,264787,2.2510477701822915,1.2128862279439445,-0.13939282751676585,1.3541666666666667,0.13939282751676585,1.3541666666666667,2024,3,4
2024-03-26,BRITANNIA.NS,Consumer Staples,4748.39990234375,4975.0,4740.7001953125,4961.4501953125,4834.34716796875,554559,4.934289645062384,1.9825322777492291,-2.3967132097893113,4.486780754577791,2.3967132097893113,4.486780754577791,2024,3,1
2024-03-27,BRITANNIA.NS,Consumer Staples,4960.0,4980.0,4880.0,4920.2001953125,4794.1533203125,327107,2.0161290322580645,-0.8314101397001293,-0.029229262723832673,-0.8024154170866935,0.029229262723832673,0.8024154170866935,2024,3,2
2024-03-28,BRITANNIA.NS,Consumer Staples,4942.2998046875,4971.2001953125,4864.60009765625,4911.25,4785.4326171875,648795,2.156892577725569,-0.18190713705159592,0.44916077593863785,-0.6282460780313441,0.44916077593863785,0.6282460780313441,2024,3,3
2024-04-01,BRITANNIA.NS,Consumer Staples,4929.9501953125,4960.7001953125,4883.75,4895.2001953125,4769.79443359375,181877,1.5608716571957635,-0.32679673581063884,0.38076243955204886,-0.7048752750695337,0.38076243955204886,0.7048752750695337,2024,4,0
2024-04-02,BRITANNIA.NS,Consumer Staples,4910.0,4914.89990234375,4870.0,4899.9501953125,4774.42236328125,93480,0.9144582962067209,0.09703382518550437,0.30233298122662805,-0.20468033986761708,0.30233298122662805,0.20468033986761708,2024,4,1
2024-04-03,BRITANNIA.NS,Consumer Staples,4870.0,4896.9501953125,4806.0,4834.60009765625,4710.74658203125,246246,1.8675604786960984,-1.333689018283628,-0.6112346884903366,-0.7268973787217659,0.6112346884903366,0.7268973787217659,2024,4,2
2024-04-04,BRITANNIA.NS,Consumer Staples,4839.9501953125,4855.0,4780.60009765625,4813.60009765625,4690.2841796875,372526,1.5372038831268642,-0.4343689152321103,0.11066267215862706,-0.5444291075922665,0.11066267215862706,0.5444291075922665,2024,4,3
2024-04-05,BRITANNIA.NS,Consumer Staples,4813.60009765625,4847.60009765625,4791.60009765625,4813.0498046875,4689.74853515625,189143,1.1633704267886003,-0.011432045819883097,0.0,-0.011432045819883097,0.0,0.011432045819883097,2024,4,4
2024-04-08,BRITANNIA.NS,Consumer Staples,4825.0498046875,4841.0,4781.0,4826.7998046875,4703.14599609375,235219,1.2435104802796118,0.28568164797731105,0.24932216550747144,0.03626905567482201,0.24932216550747144,0.03626905567482201,2024,4,0
2024-04-09,BRITANNIA.NS,Consumer Staples,4850.0,4850.0,4783.39990234375,4794.7001953125,4671.86865234375,180114,1.3731978898195876,-0.6650288115083367,0.48065377167640877,-1.1402021585051547,0.48065377167640877,1.1402021585051547,2024,4,1
2024-04-10,BRITANNIA.NS,Consumer Staples,4818.5,4818.5498046875,4747.5498046875,4808.7001953125,4685.51025390625,509880,1.47348759987548,0.2919890593719913,0.4963773274243025,-0.20337874208778664,0.4963773274243025,0.20337874208778664,2024,4,2
2024-04-12,BRITANNIA.NS,Consumer Staples,4818.0,4820.85009765625,4745.0,4751.75,4630.01904296875,620568,1.5743067176473642,-1.1843157817993062,0.19339539396873628,-1.375051888750519,0.19339539396873628,1.375051888750519,2024,4,4
2024-04-15,BRITANNIA.NS,Consumer Staples,4745.0,4777.10009765625,4692.85009765625,4761.89990234375,4639.90869140625,421873,1.7755532139093781,0.21360345859420213,-0.14205292786867996,0.35616232547418336,0.14205292786867996,0.35616232547418336,2024,4,0
2024-04-16,BRITANNIA.NS,Consumer Staples,4748.0,4772.5,4691.2998046875,4740.7001953125,4619.25244140625,516581,1.710197879370261,-0.44519430198051324,-0.2918982471031916,-0.15374483335088457,0.2918982471031916,0.15374483335088457,2024,4,1
2024-04-18,BRITANNIA.NS,Consumer Staples,4745.0,4758.7001953125,4666.60009765625,4695.0,4574.72265625,670722,1.9409925744204426,-0.9639967395045851,0.09069978084147891,-1.053740779768177,0.09069978084147891,1.053740779768177,2024,4,3
2024-04-19,BRITANNIA.NS,Consumer Staples,4682.0498046875,4698.0,4641.0,4668.2998046875,4548.70654296875,424834,1.2174154991459862,-0.5686942558572949,-0.2758295061235357,-0.29367479146065456,0.2758295061235357,0.29367479146065456,2024,4,4
2024-04-22,BRITANNIA.NS,Consumer Staples,4673.89990234375,4763.89990234375,4662.2998046875,4753.2998046875,4631.52880859375,321925,2.1737756430192725,1.8207913706538386,0.11996011161551512,1.6987933845980425,0.11996011161551512,1.6987933845980425,2024,4,0
2024-04-23,BRITANNIA.NS,Consumer Staples,4756.0,4812.0,4723.0498046875,4797.7998046875,4674.88916015625,279440,1.8702732403805717,0.936191736867008,0.056806753696393895,0.8788857167262406,0.056806753696393895,0.8788857167262406,2024,4,1
2024-04-24,BRITANNIA.NS,Consumer Staples,4797.0,4840.0,4781.0,4828.9501953125,4705.24169921875,412282,1.2299353762768397,0.6492640771414794,-0.016670238860708245,0.666045347352512,0.016670238860708245,0.666045347352512,2024,4,2
2024-04-25,BRITANNIA.NS,Consumer Staples,4816.14990234375,4859.0,4747.5,4844.14990234375,4720.0517578125,509266,2.3151272751236256,0.3147621411793494,-0.26507403164305454,0.5813772529458431,0.26507403164305454,0.5813772529458431,2024,4,3
2024-04-26,BRITANNIA.NS,Consumer Staples,4844.0498046875,4861.0,4793.0,4800.4501953125,4677.4716796875,205462,1.4037840802998687,-0.9021130211124707,-0.002066361658246159,-0.9000652580576162,0.002066361658246159,0.9000652580576162,2024,4,4
2024-04-29,BRITANNIA.NS,Consumer Staples,4815.0,4825.60009765625,4776.0,4799.85009765625,4676.88671875,147362,1.0301162545430944,-0.012500862040730636,0.3030925037344927,-0.3146397163811007,0.3030925037344927,0.3146397163811007,2024,4,0
2024-04-30,BRITANNIA.NS,Consumer Staples,4799.0,4825.0,4765.10009765625,4775.9501953125,4653.59912109375,489132,1.2481746685507398,-0.49793018234924125,-0.017710920944491573,-0.48030432772452597,0.017710920944491573,0.48030432772452597,2024,4,1
2024-05-02,BRITANNIA.NS,Consumer Staples,4789.9501953125,4812.0,4750.0498046875,4759.64990234375,4637.716796875,356664,1.293336940603791,-0.3412994755420275,0.2931353851583444,-0.6325805432883669,0.2931353851583444,0.6325805432883669,2024,5,3
2024-05-03,BRITANNIA.NS,Consumer Staples,4781.10009765625,4781.10009765625,4707.89990234375,4744.60009765625,4623.0517578125,262493,1.5310324782445692,-0.31619562354973135,0.4506675018668385,-0.7634226277314863,0.4506675018668385,0.7634226277314863,2024,5,4
2024-05-06,BRITANNIA.NS,Consumer Staples,4818.9501953125,5205.4501953125,4802.2001953125,5061.60009765625,4931.93115234375,2837757,8.368005139215803,6.681279633168505,1.5670466662296292,5.035327042387385,1.5670466662296292,5.035327042387385,2024,5,0
2024-05-07,BRITANNIA.NS,Consumer Staples,5057.9501953125,5219.89990234375,5048.7998046875,5173.85009765625,5041.3056640625,1156073,3.382795224334524,2.2176781617334176,-0.07210965452288635,2.2914401658434924,0.07210965452288635,2.2914401658434924,2024,5,1
2024-05-08,BRITANNIA.NS,Consumer Staples,5151.0,5248.4501953125,5123.85009765625,5228.39990234375,5094.4580078125,323414,2.4189496730003883,1.054336783205432,-0.4416459159997905,1.5026189544505921,0.4416459159997905,1.5026189544505921,2024,5,2
2024-05-09,BRITANNIA.NS,Consumer Staples,5228.0498046875,5248.0,5045.0,5070.10009765625,4940.21337890625,379667,3.8829010354489935,-3.027691218044329,-0.006696076482081271,-3.0211974432537225,0.006696076482081271,3.0211974432537225,2024,5,3
2024-05-10,BRITANNIA.NS,Consumer Staples,5070.10009765625,5118.2001953125,4971.75,5066.7998046875,4936.998046875,223289,2.8885069819469518,-0.06509325072843479,0.0,-0.06509325072843479,0.0,0.06509325072843479,2024,5,4
2024-05-13,BRITANNIA.NS,Consumer Staples,5074.9501953125,5170.0,5055.0,5130.5498046875,4999.11474609375,323879,2.266032090447316,1.2581906224323747,0.16085874593781554,1.0955695570442212,0.16085874593781554,1.0955695570442212,2024,5,0
2024-05-14,BRITANNIA.NS,Consumer Staples,5130.5498046875,5161.5,5035.0,5140.7998046875,5009.10205078125,205585,2.465622687931495,0.1997836565319986,0.0,0.1997836565319986,0.0,0.1997836565319986,2024,5,1
2024-05-15,BRITANNIA.NS,Consumer Staples,5149.5498046875,5164.75,5053.4501953125,5064.0,4934.26953125,166198,2.1613501938788264,-1.4939271631910693,0.17020697814417024,-1.6613064817748973,0.17020697814417024,1.6613064817748973,2024,5,2
2024-05-16,BRITANNIA.NS,Consumer Staples,5064.14990234375,5150.0,5017.5,5137.75,5006.13037109375,312988,2.6164312383145965,1.4563586097946288,0.002960156867101106,1.4533554313269237,0.002960156867101106,1.4533554313269237,2024,5,3
2024-05-17,BRITANNIA.NS,Consumer Staples,5139.89990234375,5139.89990234375,5065.0,5086.7998046875,4956.4853515625,116594,1.4572249220183509,-0.9916830385382707,0.0418452113035862,-1.0330959486591715,0.0418452113035862,1.0330959486591715,2024,5,4
2024-05-21,BRITANNIA.NS,Consumer Staples,5046.0,5191.0,5045.0498046875,5178.10009765625,5045.44677734375,376474,2.892393882530717,1.7948473789870114,-0.8020721525133124,2.6179171156609193,0.8020721525133124,2.6179171156609193,2024,5,1
2024-05-22,BRITANNIA.NS,Consumer Staples,5219.7998046875,5302.5,5195.0,5267.39990234375,5132.45849609375,748236,2.0594659569790883,1.7245669840936357,0.8053090176863213,0.9119142388086229,0.8053090176863213,0.9119142388086229,2024,5,2
2024-05-23,BRITANNIA.NS,Consumer Staples,5261.14990234375,5293.75,5187.89990234375,5281.14990234375,5145.8564453125,423256,2.0119194400656717,0.26103960692033057,-0.11865436678196843,0.38014503238332653,0.11865436678196843,0.38014503238332653,2024,5,3
2024-05-24,BRITANNIA.NS,Consumer Staples,5260.10009765625,5285.14990234375,5219.0,5240.7001953125,5106.443359375,268208,1.2575787744652331,-0.7659261293321481,-0.3985837379499149,-0.3688124177027361,0.3985837379499149,0.3688124177027361,2024,5,4
2024-05-27,BRITANNIA.NS,Consumer Staples,5265.0,5265.0,5127.25,5212.25,5078.7216796875,329998,2.61633428300095,-0.5428701175836587,0.4636747721084055,-1.0018993352326686,0.4636747721084055,1.0018993352326686,2024,5,0
2024-05-28,BRITANNIA.NS,Consumer Staples,5209.0,5285.39990234375,5180.5498046875,5250.5498046875,5116.04052734375,259151,2.0128642283787674,0.7348036776344189,-0.06235311046093338,0.7976541502687655,0.06235311046093338,0.7976541502687655,2024,5,1
2024-05-29,BRITANNIA.NS,Consumer Staples,5202.0,5268.0,5200.0,5229.7998046875,5095.82177734375,286144,1.3071895424836601,-0.3951967083804282,-0.9246613496391655,0.5344060878027681,0.9246613496391655,0.5344060878027681,2024,5,2
2024-05-30,BRITANNIA.NS,Consumer Staples,5202.10009765625,5242.10009765625,5173.0,5198.5498046875,5065.37255859375,357619,1.3283115733851854,-0.5975372130304193,-0.5296513837187915,-0.0682473020915062,0.5296513837187915,0.0682473020915062,2024,5,3
2024-05-31,BRITANNIA.NS,Consumer Staples,5208.0,5221.0,5110.64990234375,5179.7998046875,5047.10302734375,651525,2.11885748187884,-0.3606775101604921,0.18178522217828552,-0.5414784046178955,0.18178522217828552,0.5414784046178955,2024,5,4
2024-06-03,BRITANNIA.NS,Consumer Staples,5300.0,5300.0,5160.0,5167.7998046875,5035.41015625,199328,2.6415094339622645,-0.2316691851515286,2.320556775258455,-2.494343307783019,2.320556775258455,2.494343307783019,2024,6,0
2024-06-04,BRITANNIA.NS,Consumer Staples,5205.5498046875,5414.39990234375,5127.0498046875,5325.10009765625,5188.68115234375,989039,5.520072008484035,3.043854230306471,0.7304849534952673,2.29659301042701,0.7304849534952673,2.29659301042701,2024,6,1
2024-06-05,BRITANNIA.NS,Consumer Staples,5325.10009765625,5725.0,5325.0,5486.64990234375,5346.091796875,1188965,7.511595888611615,3.0337421217415863,0.0,3.0337421217415863,0.0,3.0337421217415863,2024,6,2
2024-06-06,BRITANNIA.NS,Consumer Staples,5465.0,5514.10009765625,5311.4501953125,5440.4501953125,5301.07568359375,629293,3.7081409395013725,-0.8420385454430894,-0.39459237839290134,-0.44921874999999994,0.39459237839290134,0.44921874999999994,2024,6,3
2024-06-07,BRITANNIA.NS,Consumer Staples,5431.64990234375,5470.0,5395.0,5463.5498046875,5323.58349609375,226777,1.3807959155769152,0.4245900347530552,-0.16175670491997787,0.5872967315140328,0.16175670491997787,0.5872967315140328,2024,6,4
2024-06-10,BRITANNIA.NS,Consumer Staples,5465.0,5560.75,5406.10009765625,5488.39990234375,5347.79736328125,306665,2.8298243795745655,0.45483428438649254,0.026543096783995496,0.42817753602470265,0.026543096783995496,0.42817753602470265,2024,6,0
2024-06-11,BRITANNIA.NS,Consumer Staples,5500.0,5606.75,5500.0,5517.75,5376.3955078125,476899,1.9409090909090911,0.5347660188485249,0.211356640599318,0.3227272727272727,0.211356640599318,0.3227272727272727,2024,6,1
2024-06-12,BRITANNIA.NS,Consumer Staples,5550.5498046875,5568.0,5431.0,5439.2998046875,5299.95458984375,279376,2.4682239565583575,-1.4217787198133296,0.5944416598704182,-2.0043059501249436,0.5944416598704182,2.0043059501249436,2024,6,2
2024-06-13,BRITANNIA.NS,Consumer Staples,5439.60009765625,5449.9501953125,5341.7001953125,5379.4501953125,5241.638671875,434594,1.99003599633439,-1.1003182674987428,0.005520801932837245,-1.1057780216171897,0.005520801932837245,1.1057780216171897,2024,6,3
2024-06-14,BRITANNIA.NS,Consumer Staples,5397.5498046875,5450.0,5375.60009765625,5393.64990234375,5255.474609375,149569,1.3784014050067204,0.2639620503155363,0.3364583501632097,-0.07225319792997799,0.3364583501632097,0.07225319792997799,2024,6,4
2024-06-18,BRITANNIA.NS,Consumer Staples,5419.7998046875,5435.0,5375.2998046875,5395.85009765625,5257.6181640625,155277,1.1015203045113628,0.04079232713165031,0.48482758090002936,-0.44189283542422125,0.48482758090002936,0.44189283542422125,2024,6,1
