date,ticker,sector,open,high,low,close,adj_close,volume,range_pct,daily_return_pct,overnight_gap_pct,intraday_move_pct,abs_overnight_gap_pct,abs_intraday_move_pct,year,month,weekday
2024-03-07,NESTLEIND.NS,Consumer Staples,1265.0,1283.0,1259.5,1280.4749755859375,1248.7510986328125,1297304,1.8577075098814229,1.101435100212783,-0.1204101288695837,1.2233182281373516,0.1204101288695837,1.2233182281373516,2024,3,3
2024-03-05,DABUR.NS,Consumer Staples,535.1500244140625,536.7999877929688,533.0499877929688,534.75,515.0339965820312,1464768,0.7007380788417019,-0.4745929370747177,-0.400142085939274,-0.0747499571733156,0.400142085939274,0.0747499571733156,2024,3,1
2025-05-06,MARICO.NS,Consumer Staples,722.6500244140625,727.7000122070312,713.5499877929688,720.0999755859375,712.9984130859375,2063870,1.958074300977931,-0.3528746615891454,0.0,-0.3528746615891454,0.0,0.3528746615891454,2025,5,1
2024-06-07,HINDUNILVR.NS,Consumer Staples,2555.300048828125,2596.5,2525.0,2577.800048828125,2452.875,3974253,2.798105844078479,1.1060538944047789,0.2235625570109895,0.8805228180666542,0.2235625570109895,0.8805228180666542,2024,6,4
2025-05-02,DABUR.NS,Consumer Staples,485.2999877929688,487.75,476.6000061035156,479.3999938964844,466.100341796875,1697677,2.297546708622835,-1.711943844903255,-0.5023090122052793,-1.2157416123821003,0.5023090122052793,1.2157416123821003,2025,5,4
2025-05-15,MARICO.NS,Consumer Staples,726.7999877929688,731.0,716.7000122070312,720.5999755859375,713.4934692382812,4308349,1.9675272472682188,-0.2698792111238654,0.5881945985469654,-0.8530561793016077,0.5881945985469654,0.8530561793016077,2025,5,3
2024-08-27,ITC.NS,Consumer Staples,488.7276306152344,488.7757873535156,481.4576110839844,482.0353698730469,444.2907409667969,8260450,1.497393601486941,-1.0085011181195789,0.3658314789925003,-1.36932318186368,0.3658314789925003,1.36932318186368,2024,8,1
2025-10-03,ITC.NS,Consumer Staples,404.8999938964844,405.5,402.2999877929688,404.2999877929688,385.4985046386719,16987141,0.7903216239240933,-0.3205173301242726,-0.1725868334559629,-0.1481862466189666,0.1725868334559629,0.1481862466189666,2025,10,4
2025-01-22,MARICO.NS,Consumer Staples,668.0,670.0,660.8499755859375,665.3499755859375,655.3029174804688,2086320,1.3697641338416915,-0.1575703465869863,0.2400923660445978,-0.3967102416261228,0.2400923660445978,0.3967102416261228,2025,1,2
2024-10-24,HINDUNILVR.NS,Consumer Staples,2647.0,2647.0,2452.60009765625,2505.10009765625,2406.921630859375,9216267,7.344159514308651,-5.798516464504499,-0.4625295604963895,-5.360782105921799,0.4625295604963895,5.360782105921799,2024,10,3
2025-04-24,HINDUNILVR.NS,Consumer Staples,2423.800048828125,2487.39990234375,2317.10009765625,2325.300048828125,2260.1640625,7065430,7.026149074047494,-4.063866573796936,0.0,-4.063866573796936,0.0,4.063866573796936,2025,4,3
2025-01-09,BRITANNIA.NS,Consumer Staples,4860.5498046875,5050.0,4840.0498046875,4926.2998046875,4862.57568359375,832814,4.31947421071634,1.3662812748823856,0.0133727516370568,1.3527276263395325,0.0133727516370568,1.3527276263395325,2025,1,3
