date,ticker,sector,open,high,low,close,adj_close,volume,range_pct,daily_return_pct,overnight_gap_pct,intraday_move_pct,abs_overnight_gap_pct,abs_intraday_move_pct,year,month,weekday
2025-10-31,TECHM.NS,Technology,1433.800048828125,1437.5,1420.300048828125,1424.4000244140625,1388.321533203125,1757591,1.1996059831308334,-0.6556021825878259,0.0,-0.6556021825878259,0.0,0.6556021825878259,2025,10,4
2025-02-12,HCLTECH.NS,Technology,1723.9000244140625,1742.4000244140625,1699.1500244140625,1717.300048828125,1611.5357666015625,2214307,2.50884618524791,-0.3423806006805958,0.0406263499317888,-0.3828514120580032,0.0406263499317888,0.3828514120580032,2025,2,2
2024-08-26,WIPRO.NS,Technology,258.0,262.3999938964844,257.9750061035156,260.0,243.72415161132807,17351380,1.7151115476623062,1.4832114019955778,0.7025713142879196,0.7751937984496124,0.7025713142879196,0.7751937984496124,2024,8,0
2024-05-28,INFY.NS,Technology,1475.5,1476.0,1460.300048828125,1467.050048828125,1351.9498291015625,6186922,1.0640427768129448,-0.2922436421763038,0.2820555600587026,-0.5726839154100305,0.2820555600587026,0.5726839154100305,2024,5,1
2024-10-09,HCLTECH.NS,Technology,1793.050048828125,1825.0,1790.1500244140625,1809.699951171875,1670.246337890625,2499596,1.9436142124819231,1.1316326554279252,0.2011845960761499,0.9285798996314574,0.2011845960761499,0.9285798996314574,2024,10,2
2025-01-24,WIPRO.NS,Technology,319.0,322.5,316.6000061035156,320.1000061035156,300.0619506835937,17479586,1.8495278672364812,0.7554277004309347,0.4091872027129808,0.3448294995346787,0.4091872027129808,0.3448294995346787,2025,1,4
2025-08-06,WIPRO.NS,Technology,246.0,246.0,239.30999755859372,239.9600067138672,233.92074584960935,7700190,2.7195131875635163,-2.4195831237584517,0.0365972658901195,-2.4552818236312244,0.0365972658901195,2.4552818236312244,2025,8,2
2025-02-06,HCLTECH.NS,Technology,1723.8499755859375,1728.449951171875,1712.8499755859375,1723.5,1617.3541259765625,2057798,0.9049497234024126,0.6217721671986657,0.6422045220999045,-0.0203019747016293,0.6422045220999045,0.0203019747016293,2025,2,3
2025-05-27,PERSISTENT.NS,Technology,5700.0,5725.0,5614.0,5645.5,5610.1953125,346050,1.947368421052632,-0.7995079950799507,0.158144438587243,-0.9561403508771932,0.158144438587243,0.9561403508771932,2025,5,1
2024-04-15,TECHM.NS,Technology,1235.0,1240.6500244140625,1211.0,1218.75,1123.3875732421875,2153147,2.4008116934463564,-1.8798789183553912,-0.5716106372667964,-1.3157894736842104,0.5716106372667964,1.3157894736842104,2024,4,0
2024-07-12,TCS.NS,Technology,3980.0,4199.9501953125,3971.300048828125,4183.9501953125,3878.13623046875,13509164,5.744978554883794,6.632776394201528,1.434871410371481,5.124376766645729,1.434871410371481,5.124376766645729,2024,7,4
2025-01-23,HCLTECH.NS,Technology,1817.050048828125,1828.949951171875,1804.199951171875,1807.0,1695.71142578125,3750930,1.36209786934389,-1.1325683495588383,-0.5826942402072919,-0.5530969735592371,0.5826942402072919,0.5530969735592371,2025,1,3
2025-05-19,PERSISTENT.NS,Technology,5650.0,5732.0,5605.5,5669.5,5634.04541015625,287926,2.238938053097345,-0.5176346727496052,-0.8597999649061239,0.3451327433628319,0.8597999649061239,0.3451327433628319,2025,5,0
2025-09-10,TCS.NS,Technology,3056.39990234375,3122.699951171875,3053.39990234375,3110.0,2986.041015625,2079428,2.2673750504632397,1.9872794515954808,0.2295533621097004,1.7537004112304693,0.2295533621097004,1.7537004112304693,2025,9,2
2025-02-18,PERSISTENT.NS,Technology,5594.25,5814.0,5562.10009765625,5797.25,5760.99658203125,836676,4.50283598952049,4.808095831058019,1.1380723796448868,3.62872592393976,1.1380723796448868,3.62872592393976,2025,2,1
2025-07-11,HCLTECH.NS,Technology,1643.199951171875,1655.5,1630.0,1638.300048828125,1555.1383056640625,2548153,1.5518500947991298,-1.526711732236263,-1.2321933402450505,-0.2981927026139183,1.2321933402450505,0.2981927026139183,2025,7,4
2024-09-23,INFY.NS,Technology,1909.0,1918.9000244140625,1878.449951171875,1896.449951171875,1782.6275634765625,3636672,2.118914260984154,-0.4879994137806638,0.1705365341728978,-0.6574148155120482,0.1705365341728978,0.6574148155120482,2024,9,0
2025-07-31,TCS.NS,Technology,3041.699951171875,3059.800048828125,3015.0,3036.800048828125,2915.758544921875,2968371,1.4728622003253442,-0.5501718722441636,-0.389708740627458,-0.1610909170006139,0.389708740627458,0.1610909170006139,2025,7,3
2025-12-18,PERSISTENT.NS,Technology,6260.0,6339.5,6230.0,6318.5,6295.91552734375,167343,1.7492012779552717,0.5730202944687625,-0.3581376840429765,0.9345047923322684,0.3581376840429765,0.9345047923322684,2025,12,3
2024-01-03,WIPRO.NS,Technology,231.9499969482422,231.9499969482422,227.5,227.9499969482422,213.22573852539065,19534364,1.918515631295813,-2.8346159344681205,-1.129586140805188,-1.7245096152739197,1.129586140805188,1.7245096152739197,2024,1,2
2024-07-19,TECHM.NS,Technology,1538.0,1539.949951171875,1486.5,1491.4000244140625,1400.1722412109375,2504915,3.4752894129957737,-3.114947993137386,-0.0876977690160189,-3.029907385301528,0.0876977690160189,3.029907385301528,2024,7,4
2024-02-12,TCS.NS,Technology,4130.0,4159.60009765625,4105.5498046875,4120.7001953125,3791.948486328125,1013716,1.308723800696126,-0.3144882160235431,-0.0895129094436001,-0.2251768689467312,0.0895129094436001,0.2251768689467312,2024,2,0
2025-03-17,PERSISTENT.NS,Technology,5125.75,5218.35009765625,5034.7998046875,5167.2998046875,5134.9853515625,840748,3.5809450903526314,0.8106092705945471,0.0,0.8106092705945471,0.0,0.8106092705945471,2025,3,0
2024-04-19,WIPRO.NS,Technology,220.0,226.9499969482422,218.5,226.375,212.20407104492188,20470106,3.840907703746449,1.8904003108143348,-0.9789593887171566,2.8977272727272725,0.9789593887171566,2.8977272727272725,2024,4,4
2025-03-03,TECHM.NS,Technology,1500.0,1531.5,1476.199951171875,1493.050048828125,1414.3118896484375,2851006,3.686669921875,0.3495025256252488,0.8166162323777059,-0.463330078125,0.8166162323777059,0.463330078125,2025,3,0
2025-12-04,TECHM.NS,Technology,1545.0999755859375,1577.9000244140625,1541.0999755859375,1562.300048828125,1522.7286376953125,2422663,2.3817260636593804,1.336193702321355,0.2205373627649191,1.1132013147346556,0.2205373627649191,1.1132013147346556,2025,12,3
2024-10-03,TECHM.NS,Technology,1615.0,1631.1500244140625,1596.1500244140625,1604.050048828125,1505.9315185546875,2332279,2.1671826625387,-1.3135213033870794,-0.6398439927310562,-0.6780155524380804,0.6398439927310562,0.6780155524380804,2024,10,3
2024-04-05,TCS.NS,Technology,3978.0,4002.0,3960.5,3979.25,3661.783203125,1636819,1.04323780794369,-0.6007555900079262,-0.6319798296290835,0.0314228255404726,0.6319798296290835,0.0314228255404726,2024,4,4
2024-03-07,WIPRO.NS,Technology,256.875,260.20001220703125,255.25,257.75,241.6150054931641,9707982,1.9270120513990268,0.4579509839487597,0.1169201125192537,0.340632603406326,0.1169201125192537,0.340632603406326,2024,3,3
2024-03-05,INFY.NS,Technology,1634.0,1637.3499755859375,1602.0,1606.5,1480.4591064453125,4596579,2.163401198649786,-1.8751497732394011,-0.1954526794106326,-1.6829865361077112,0.1954526794106326,1.6829865361077112,2024,3,1
2025-05-06,TECHM.NS,Technology,1496.9000244140625,1504.800048828125,1486.0999755859375,1496.199951171875,1417.2958984375,1545773,1.2492533193395694,0.1070504223252279,0.1538905971963031,-0.046768203004174,0.1538905971963031,0.046768203004174,2025,5,1
2024-06-07,PERSISTENT.NS,Technology,3740.0,3873.449951171875,3732.0,3850.25,3805.22265625,1005726,3.782084255932487,4.219954747728299,1.2356680102600717,2.9478609625668453,1.2356680102600717,2.9478609625668453,2024,6,4
2025-05-02,INFY.NS,Technology,1499.699951171875,1523.199951171875,1496.199951171875,1506.9000244140625,1432.5859375,7402310,1.8003601306315995,0.4533063754946671,-0.0266665169370628,0.48010091862451,0.0266665169370628,0.48010091862451,2025,5,4
2025-05-15,TECHM.NS,Technology,1606.0,1636.4000244140625,1600.199951171875,1629.0999755859375,1543.1871337890625,2972408,2.254051883075187,1.6155205341124554,0.1746537495886446,1.438354644205324,0.1746537495886446,1.438354644205324,2025,5,3
2024-08-27,TCS.NS,Technology,4505.0,4510.0,4486.7998046875,4497.14990234375,4178.125,930697,0.5149876872918979,-0.1177201909810825,0.056631491230144,-0.1742530001387347,0.056631491230144,0.1742530001387347,2024,8,1
2025-10-03,TCS.NS,Technology,2924.0,2924.0,2891.10009765625,2901.89990234375,2786.235595703125,2899519,1.1251676588149797,-0.4220729199854263,0.336286081680296,-0.7558172933054035,0.336286081680296,0.7558172933054035,2025,10,4
2025-01-22,TECHM.NS,Technology,1642.699951171875,1688.75,1635.25,1683.949951171875,1595.1444091796875,2478559,3.2568333591191734,2.64857977274459,0.1341024792365132,2.511109832965718,0.1341024792365132,2.511109832965718,2025,1,2
2024-10-24,PERSISTENT.NS,Technology,5693.4501953125,5736.75,5541.89990234375,5691.2001953125,5636.93408203125,568209,3.422355355223321,-0.481745218579235,-0.442400956284153,-0.0395190951499401,0.442400956284153,0.0395190951499401,2024,10,3
2025-04-24,PERSISTENT.NS,Technology,5272.0,5387.5,5131.0,5156.5,5124.2529296875,2537811,4.865326251896813,-0.1355669603950808,2.101287886123753,-2.1908194233687404,2.101287886123753,2.1908194233687404,2025,4,3
