sample_mean_range_pct
2.004123286787076
2.240392279061595
1.940569534731583
1.7887393113137908
2.1063439600491636
2.1412790614171016
1.910663073831045
2.110136718280566
2.261058702719628
2.3743280993942384
2.1335744884517434
2.4173917863692527
2.144905868137214
1.9349309030021236
2.1036643937637196
2.187969883947093
2.067307057758284
2.166105012271008
2.1719721173111664
1.7604715843920453
2.025850526508554
2.2248832200779587
1.79645982630068
2.036921833791348
1.983896700889698
2.201494081904618
1.9776752656654868
1.8297134253465643
1.9881404335185657
2.0507226804356433
1.8718221931255754
2.0736989438984543
2.000882001623213
1.784906585061934
2.3000984286767348
2.1444669377057495
2.296190490380679
2.1659230919090637
1.9237558658559422
1.9274967168065977
1.983132736252784
2.129402835085051
2.0287999425236967
2.021016114073997
2.42932180928896
2.3805114664107614
1.9011328841256685
2.347452765124286
2.005082168562562
2.1513363922715283
2.0071666403025183
2.580337389596873
2.2818363249358096
2.1128937045387657
2.0449357203849736
2.156877178992475
1.742557773385831
2.1927749801820795
2.182585350549887
2.319025484211731
2.090184615822462
2.0366191020045186
2.0649337506187027
2.232548346315621
1.9083151851096143
1.9938046735074741
2.0879994861922637
1.8979182873181557
2.1471248879963496
2.078935375928181
2.0185540616279587
2.326625252062473
1.8780846935761655
2.039524262616261
2.2365055205076314
2.5376975713924663
2.0246581364113023
2.3770072378945075
1.720744726339489
2.1128335393449134
2.1848894007012545
1.9630634903279838
1.811559390486503
2.1230332930726914
2.169738293993814
1.935766853073473
2.3648760355450293
1.7773195158290256
2.118699101792778
2.0489222279165302
2.200211788707412
2.213681401604675
1.9212974064324115
2.143694914168862
2.3364079602152863
2.0116350564549434
1.6588028784434918
2.0062166054136368
2.1544130901724605
2.133261977390336
1.9373951899012625
2.2862714312436516
1.9132148093699122
2.1113332750518983
2.0952281182106236
2.0586046824890065
2.0007622369527893
2.2645139015481104
1.745558272771636
1.7845209528445445
2.2553726053063707
2.3674640938676186
2.0489347014206842
1.89116640326972
2.119943256507028
2.127760651985933
2.0738591645698117
2.1808894147288806
2.1174410829378103
1.8799866652192592
2.023899151152178
2.4256875807078657
2.0177292486090033
1.9460988401194175
2.1238988740780824
2.4000239450404544
2.233631770638719
2.044241227421666
2.226741649465345
1.9172713063759421
1.9919011777989426
2.266174427029036
1.8252319600009854
1.883052580598153
2.0430736840893444
2.068755436089753
2.25233969348064
2.0472396860219026
1.9272804723495447
1.8354256295507336
1.9741848403966724
2.3332943964159676
1.9469126950718276
2.020878668992208
1.8703242876854618
2.1969523713085057
1.7770224814155378
1.7389474494426167
2.16322285446813
1.9458815864930696
2.044111048504668
2.1373182465762595
2.0632339576504277
1.992326370488102
2.2293005429103667
2.213226541775689
2.067385277871357
1.9043990326762006
2.038071004278944
2.0279809663252757
1.8088759504524377
2.2577127607440715
2.3418384061834856
1.9213832049894486
2.1215884007839403
1.8695437821037744
2.467505186150183
2.103125758203624
1.9471860949783413
2.208422230691491
1.9508137238788694
1.8827792004920831
2.124298152326639
2.0422811214967553
2.045166538773983
2.0735720328178937
1.9613536067832402
2.4852053760776562
2.1528957870095953
2.110912461850089
2.2943461968127936
2.0803484077742027
1.9770443965070101
2.031376637223193
2.2956679051131177
2.2708860088537564
2.00026639164704
2.227074601242419
2.271052476532053
2.1174894992664033
2.1762717880268196
2.0086785152369946
2.094989868387328
1.9712988002446863
1.8388951741049397
1.8290358072770032
1.9682153026798659
2.1997375359107485
2.0256442191200565
2.0780135404022686
1.927792294442913
1.9008625563573367
2.0194340634499186
2.3964431383814775
2.1830549322577517
2.3135128140461045
1.953490633021118
2.0497752857596017
1.8418652478454747
2.109773792594075
2.3407577384044713
1.9927857978423957
2.2123640263799524
1.9838986086427473
2.170010190758364
1.8908864267534267
1.7344597326815596
2.02892940082225
2.107784197202323
1.9590534703771276
2.0467904323722417
2.349330754545192
1.8679039552041363
2.1394615662402137
2.2565142587642955
2.0767142486034436
1.9154848347365963
2.27701148321573
2.338931364919167
2.1303936608837715
2.14433827992368
2.100748271529738
2.057738678618574
2.0695022312789084
1.8972531087436564
2.242856756591796
2.1049534410538118
1.9619795422876645
1.9756767793424337
2.2970637814701664
1.9884913500860801
2.1299970090547333
1.9574795259152935
2.212712107013493
2.16026286891788
1.98766472718772
2.2340200885697774
1.837056579065272
1.9921653057339337
2.191595722498162
2.1580518905883848
2.083637952077342
1.9890306770547468
2.136750716200306
2.5791908546991964
2.3079538125211
1.9249812736284846
1.8771315618005868
1.9499247075741721
2.1226452038928345
1.982738573998717
2.1092771679086164
1.9067713520192087
2.154427698562279
2.2716954466111394
2.251097105147788
2.165550599957412
2.31520318376337
2.013085513214839
2.2180475797637236
1.9975144933544207
1.9908136002195918
2.0091269568374677
2.3380001728640245
2.251271313817064
1.9956673149991608
2.242578946446527
2.0058064528098525
2.1852804127601337
