Price,count,mean,std,min,25%,50%,75%,max,median,skewness,kurtosis
range_pct,5928.0,2.0705908113834672,1.077912255638392,0.0,1.3749762771956597,1.8288228331811172,2.4505636732380855,14.580113343637299,1.8288228331811172,2.4591177184779625,11.853073368957014
daily_return_pct,5928.0,0.02506347180693681,1.4783533588473,-9.857073856958158,-0.7581254074062818,-0.010133503551851802,0.7645291044609834,10.86715876589858,-0.010133503551851802,0.21100139939523002,4.796499257138711
abs_overnight_gap_pct,5928.0,0.4477389392210967,0.6354287517942484,0.0,0.08971924008220268,0.2901858670559745,0.5629243442678956,10.000108037365676,0.2901858670559745,5.027629581817291,43.061110310398476
abs_intraday_move_pct,5928.0,0.9903520795298854,0.9146572312845141,0.0,0.35261879653191996,0.7521851202202429,1.3668856284511155,10.233904708104577,0.7521851202202429,2.2943301451420965,10.335403317732347
